video_id,title,description,tags,published_at,channel_id,channel_title,category_id,duration,definition,viewCount,likeCount,commentCount
6ZGBLJjlS8Y,"Johny Romano - E Mult, E Greu | Official Video","🦅 Aboneaza-te pentru a fi la curent cu ultimele lansari:
https://smarturl.it/HoodFamousYT

☎️ Concerte:
Marius China | marius.china@musiclover.ro | https://www.instagram.com/mariuschina
Georgiana Slabu | 0726.771.102 | georgiana@sprintmedia.ro

Management: Hood Famous 

⭐ Follow #JohnyRomano:
Instagram: https://instagram.com/johny_roman0
TikTok: https://www.tiktok.com/@johny._.romano
Spotify: https://tinyurl.com/JohnyRomanoSpotify
Apple Music: https://tinyurl.com/JohnyRomanoAppleMusic

Muzica: Leo Cioc, Connect-R
Versuri: Leo Cioc, Johny Romano, Connect-R
Orchestratie: Andrei Marius & Leo Cioc
Mix & Master: Andrei Marius (X-pert Production)

Regie & edit video: Cristi Roman
DoP: Radu Dumitrache
Gaffer: Andrei Florian Zamfir
Styling: Andrei Mocanu
Producer: Andreea Roman
Coregrafie: Cyutz Revolution

(C) & (P)  2025 #HoodFamous
Toate drepturile rezervate.","[""johny romano"", ""e mult e greu"", ""fata mea"", ""baiatu lu biggie"", ""baiatul lui biggie"", ""johny romano delia"", ""johny romano na janau"", ""pentru tine"", ""nu mai pot"", ""johny romano videoclip oficial"", ""johny romano official video"", ""muzica trap"", ""muzica hip-hop 2025"", ""muzica rap"", ""rap romanesc"", ""trap romanesc"", ""muzica romaneasca 2025"", ""hood famous""]",2025-06-10T15:00:06Z,UC5tMu2KB34jAndT5rxmVZvA,HOOD Famous,10,PT2M22S,hd,32997221,143707,1885
xyUfOdD-Jmo,RANU BOMBAI KI RANU FOLK SONG  | #folksong #shortsfeed #shorts,"RANU BOMBAI KI RANU FOLK SONG | LADDU | #folksong #shortsfeed #shorts

#folksongs #folk #folkmusic #songs #music #dj #telugudjsongs #trendigreels #telugustatus #telugudj #folksong #telugumemes #telangana #instagram #trending #folkdance #telugufolksongs #telugu #folkart #instagood #ranubombaikiranu #lovefailuresong #trendigreels #viralvideos #lyricalhunter



ranu bombai ki ranu, ranu bombai ki ranu song, ranu bombaiki ranu, ramu rathod ranu bombai ki ranu song, kalyan keys ranu bombai ki ranu song, rathod tunes ranu bombai ki ranu song, shekar virus ranu bombai ki ranu song, ranu bombai ki ranu full song, #ranu bombai ki ranu, ranu bombai ki, #ranu bombai ki ranu tur tone, ranu bombai, ranu bombai ki rani, ranu bombaiki ranu song, a ranu bombai ki ranu, ranu bombai ki ranu dj, ranu। bombai ki rani  new hindi song 2025","[""ranu bombai ki ranu, ranu bombai ki ranu song, ranu bombaiki ranu, ramu rathod ranu bombai ki ranu song, kalyan keys ranu bombai ki ranu song, rathod tunes ranu bombai ki ranu song, shekar virus ranu bombai ki ranu song, ranu bombai ki ranu full song, #ranu bombai ki ranu, ranu bombai ki, #ranu bombai ki ranu tur tone, ranu bombai, ranu bombai ki rani, ranu bombaiki ranu song, a ranu bombai ki ranu, ranu bombai ki ranu dj, ranu\u0964 bombai ki rani  new hindi song 2025""]",2025-05-24T18:40:49Z,UC4ajywomz5lwjj7s-OWES1g,"మన ఆట మన ముచ్చట,Laddu &Pandu & Kids Funny",24,PT9S,hd,6456046,41955,55
i1eLeShXehY,Barish wala song|#youtubeshorts #funny #comedyvideos #shorts #trending #fdccompany,,[],2025-06-29T04:02:50Z,UCKCKHJ_GGUfSj-Z_bvTsswA,Fdc company,22,PT54S,hd,57140559,572996,1263
1lrFsXkT_rM,Gigi Perez - Sailor Song (Official Music Video),"Directed & Edited by Coco Mendez

""Sailor Song"" out now.

Follow Gigi:
Tik Tok -  https://www.tiktok.com/@gigi4perez?lang=en
Instagram - https://www.instagram.com/gigi4perez/
Twitter - https://x.com/gigi4perez
Soundcloud - https://soundcloud.com/gigi4perez
Apple Music - https://apple.co/3Nc7f4n
Spotify - https://spoti.fi/3Q8l4CS

Lyrics:

I saw her in the rightest way
Looking like Anne Hathaway
Laughing while she hit her pen
And coughed 
And coughed
 
And then she came up to my knees
Begging baby would you please
Do the things you said you’d do
To me
To me
 
Oh, won’t you kiss me on the mouth
And love me like a sailor
And when you get a taste
can you tell me what’s my flavor?
I don’t believe in God
But I believe that you’re my savior
My mom says that she’s worried 
But I’m covered in His favor 
And when we're getting dirty 
I forget all that is wrong
I sleep so I can see you 
Cause I hate to wait so long
I sleep so I can see you 
And I hate to wait so long
 
She took my fingers to her mouth
The kind of thing that makes you proud
That nothing else had ever 
Worked out
Worked out

And maybe I tried other things
But nothing can capture the sting
Of the venom she's gonna spit out
Right now
 
Oh, won’t you kiss me on the mouth
And love me like a sailor
And when you get a taste
Can you tell me what’s my flavor?
I don’t believe in God
But I believe that you’re my savior
I know that you’ve been worried
But you’re dripping in my favor
And when we’re getting dirty 
I forget all that is wrong
I sleep so I can see you 
Cause I hate to wait so long
I sleep so I can see you 
And I hate to wait so long
 
And we can runaway 
To the walls inside your house
I can be the cat
Baby you can be the mouse
We can laugh off things 
That we know nothing about
We can go forever
 Or until you want to sit it out

Music video by Gigi Perez performing Sailor Song.© 2024 Outtahere, LLC, under exclusive license to Island Records, a division of UMG Recordings, Inc.","[""Gigi Perez"", ""Gigi Perez PS/ Island"", ""Alternative""]",2024-08-07T22:00:26Z,UC3kxYNYNckRU4A9m_mn2mSg,geeguscrustVEVO,10,PT3M36S,hd,48795805,629643,20483
2VKJ79yLDnc,Zeddy Wills Many Hit Songs,#zeddywill #cantgobroke #getjiggy #yupandido #chacha #song #top10 #rapper #album #review #rating #ranking #fiscooemo #rap #hiphop #rnb #music,"[""rap"", ""hiphop"", ""music"", ""song"", ""review"", ""rating"", ""ranking"", ""fiscooemo"", ""rnb"", ""top10"", ""2025"", ""zeddy will"", ""cant go broke"", ""yup and i do"", ""titkok"", ""cha cha"", ""get jiggy""]",2025-07-29T04:38:39Z,UCGzeABliVJePK7WCPBkbOJg,Fiscoos elevated music opinions ,10,PT1M,hd,1305543,54988,435
bA7AUFMvKdI,ITALIAN BRAINROT MUSICAL,"Provided to YouTube by TTN Records

ITALIAN BRAINROT MUSICAL · TUZYA

ITALIAN BRAINROT MUSICAL

℗ TTN Records

Released on: 2025-04-28

Producer: Nikita Kolobanov
Sound Engineer: Nikita Kolobanov
Composer: Nikita Kolobanov
Lyricist: Nikita Kolobanov

Auto-generated by YouTube.","[""TUZYA"", ""ITALIAN BRAINROT MUSICAL""]",2025-04-28T08:26:31Z,UC1cG5Kp04G6Zz9WQzJ_EBHw,TUZYA - Topic,10,PT1M19S,hd,9014080,124119,5081
RGW5nMfZpp4,Ethiopian Music : Eyu Tsega እዩ ፀጋ (ከማን ጋር ላወዳድርሽ) - New Ethiopian Music 2025(Official Video),"Ethiopian Music : Eyu Tsega እዩ ፀጋ (ከማን ጋር ላወዳድርሽ) - New Ethiopian Music 2025(Official Video) 

Ethiopian Music: Check Out Ethiopian New Musics, Comedy and More Ethiopian Videos by Minew Shewa Entertainment.
Ethiopian music.
Google+ :- https://plus.google.com/+MinewShewaTube
Facebook :- Minew Shewa Entertainment https://www.facebook.com/minewshewaa/
Instagram :- https://instagram.com/minewshewa?igshid=1qdiu1focuq2k
Subscribe :- http://www.youtube.com/c/MinewShewaTube?sub_confirmation=1 

#minewshewatube #ethiopia #ethiopianmusic 

Make sure to subscribe to Minew Shewa Tube and turn on notifications to stay updated with all new uploads!🔔

Any unauthorized use, copying or distribution is strictly prohibited.
Copyright ©2025: Minew Shewa Entertainment.","[""ethiopia"", ""ethiopian music"", ""ethiopian music 2024"", ""ethiopian music 2025"", ""new ethiopian music"", ""new ethiopian music 2024"", ""new ethiopian music 2025"", ""new ethiopian music 2025 this week"", ""amharic music"", ""new amharic music"", ""new amharic music 2024"", ""new amharic music 2025"", ""new amharic music 2025 this week"", ""ethiopian music new"", ""ethiopian music new 2025"", ""\u12a5\u12e9 \u1340\u130b"", ""\u12a8\u121b\u1295 \u130b\u122d \u120b\u12c8\u12f3\u12f5\u122d\u123d"", ""eyu tsega"", ""\u12a5\u12c8\u12f5\u123b\u1208\u12cd"", ""\u1275\u1208\u12eb\u1208\u123d"", ""\u12c8\u12f4 \u1235\u121a\u129d""]",2025-07-25T15:30:26Z,UCCYbR92tg8ZVr34p0BFHbtw,Minew Shewa Tube,24,PT4M7S,hd,950728,9020,472
2HaHJ82jJWY,:( #mychildlebensborn #sad #mitski #music,,[],2024-08-30T09:07:52Z,UCG8AuyaVTPHcZIetl6soHtA,ouest the bestt,22,PT29S,hd,3603280,212346,2384
cj8ASVJhH4A,MOST Streamed Rap Song Of Every Year,#anxiety #doechii #notlikeus #kendricklamar #travisscott #drake #21savage #dababy #song #top10 #rapper #album #review #rating #ranking #fiscooemo #rap #hiphop #rnb #music #shorts,"[""rap"", ""hiphop"", ""music"", ""song"", ""review"", ""rating"", ""ranking"", ""fiscooemo"", ""rnb"", ""top10"", ""2025"", ""doechii"", ""anxiety"", ""kendrick lamar"", ""not like us"", ""travis scott"", ""year"", ""goosebumps"", ""fein"", ""dababy"", ""rockstar"", ""21 savage"", ""drake"", ""juice wrld"", ""roddy ricch"", ""the box"", ""lucid dreams""]",2025-05-21T12:54:35Z,UCGzeABliVJePK7WCPBkbOJg,Fiscoos elevated music opinions ,10,PT1M,hd,5871842,164965,4197
5qm8PH4xAss,50 Cent - In Da Club (Official Music Video),"CELEBRATING ONE BILLION VIEWS!!
REMASTERED IN HD! UP TO 4K!!
Get your 50 Cent & G-Unit Merch here: https://www.gunitbrands.com/

Best Of: https://50Cent.lnk.to/YTBestOf
Subscribe: https://50Cent.lnk.to/YTSubscribe
Stream: https://stream.lnk.to/50Cent 
 
Music video by 50 Cent performing In Da Club. (C) 2003 Shady Records/Aftermath Records/Interscope Records
 
#50Cent #InDaClub #Remastered #BransonCognac #LeCheminDuRoi #GUnit #PowerTV #ForLife #ThisIs50 #BillionViewsClub","[""50 CENT"", ""50 CENT IN DA CLUB"", ""IN DA CLUB"", ""IN DA CLUB 50 CENT"", ""IN DA CLUB official music video"", ""IN DA CLUB remastered video"", ""50 CENT remastered"", ""50 CENT remastered videos"", ""#remastered"", ""hd music videos"", ""remastered music videos"", ""CURTIS JACKSON"", ""GET RICH OR DIE TRYIN"", ""G-UNIT"", ""BRANSON COGNAC"", ""THIS IS 50"", ""LE CHEMIN DU ROI"", ""HUSTLE HARDER HUSTLE SMARTER""]",2009-06-16T23:36:21Z,UC0sL86jDLgs2fGRD-XBnPQA,50CentVEVO,10,PT4M8S,hd,2445381798,14211174,382244
Kjof9tYTqD0,Chris Brown - It Depends (Official Lyric Video) ft. Bryson Tiller,"Stream “It Depends” Here: 
https://chrisbrown.lnk.to/itdepends
 
Follow Chris Brown: 
Instagram: https://instagram.com/chrisbrownofficial   
X: https://x.com/chrisbrown 
TikTok: https://www.tiktok.com/@chrisbrownofficial
Facebook: https://facebook.com/chrisbrown   

Follow Bryson Tiller:
Instagram: https://instagram.com/brysontiller  
X: https://x.com/brysontiller  
Facebook: https://facebook.com/brysontillermusic  

#ChrisBrown #BrysonTiller #ItDepends #RnB","[""chris brown"", ""bryson tiller"", ""it depends"", ""chris brown it depends"", ""rnb"", ""chris brown 11:11"", ""chris brown tour"", ""breezy bowl"", ""chris brown new music"", ""residuals"", ""chris brown bryson tiller"", ""bryson tiller new music"", ""chris brown type beat"", ""it depends lyrics"", ""chris brown it depends lyrics""]",2025-07-29T17:00:22Z,UCcYrdFJF7hmPXRNaWdrko4w,Chris Brown,10,PT4M32S,hd,2435011,59687,2266
oup55hcy9ps,Annural Khalid and Maanu - JHOL lyrics #jhol #lyrics #music,"Jhol song lyrics 
#jhol #song #lyrics",[],2025-03-04T09:06:20Z,UCdzsTiZ6QX376HOhCyTxEFg,Melodic Muse 🎶,10,PT50S,hd,14585429,280063,1469
uwCEJo39uyQ,Juice WRLD & XXXTentacion’s NEW SONG... ☠️,"We respect the copyright law, We do copyright takedown requests #rap #hiphop #music #rapper #trap #rapmusic #beats #artist #newmusic #producer #hiphopmusic #love #rappers #explorepage",[],2025-05-31T22:00:52Z,UCXi-F2VCTVCEFtaRGUwLiqg,MusicPalace,24,PT16S,hd,894981,11430,796
0V2o7WfjUDE,Honeycomb Candy Challenge on the Piano [Squid Game],"Is it possible to do the honeycomp candy game on the piano?


#shorts #squidgame #dalgona #honeycomp # challenge","[""piano"", ""tutorial"", ""cover"", ""Synthesia"", ""how"", ""to"", ""play"", ""midi"", ""sheet"", ""music"", ""arrangement"", ""Marioverehrer"", ""Marioverehrer2"", ""Piano Music Bros."", ""PianoMusicBros"", ""Piano Music Bros"", ""Piano Music Brothers""]",2021-10-26T22:00:00Z,UCrOaijB2OTbuH0Sc7Ifee1A,Piano Music Bros.,10,PT20S,hd,2114918,26967,125
ilL82EG_x1A,Snowman ✨❄️ ~ Sia | #wintervibes # #music | @Skifi_Lyrics,,[],2024-11-28T12:38:29Z,UCFUwsDQr9DyFP4didJGUhMA,Skifi lyrics 🎶,22,PT16S,hd,7141960,129542,6833
aWeJmx2d8mU,Ankhoun se Qatra - Reel #music #song #singer #hindisong #sad #love,,[],2025-08-14T07:49:44Z,UC1HG4M0MIjZtYEv2I0DBS7g,Baabarr Mudacer,10,PT47S,hd,16121,1194,30
_cJVnCNe_qc,Make a song with THESE Emoji?? (Dancing Rat),,[],2025-02-21T15:00:58Z,UCwSaacj6JmPWffsE_3t5Zhw,Landen Purifoy,10,PT26S,hd,80680448,1740895,13260
rjjp91YngZE,Baby shark-Marble Music #relaxing #music #satisfying,,[],2025-06-15T10:49:28Z,UCI9vYYzp-ntq4mBV_kRagBA,3DArt,22,PT10S,hd,73883619,299137,278
8PXUzdXxrl8,Full Video: Parichayamila 8 Vasantalu | Ananthika Sanilkumar | Phanindra Narsetti | Hesham | Chithra,"Presenting Parichayamila Full Video Song from 8 Vasantalu New Telugu Movie starring Ananthika Sanilkumar Music Directed by Hesham Abdul Wahab & Lyricist by Vanamaali.

#Parichayamila #8vasantalu #heshamabdulwahab 
------------------------------------------ 
Connect with T-Series Telugu: 👉 http://bit.ly/SubscribeToTseriesTelugu
------------------------------------------
🎶 Music Duration Slate 🎶
Song: Parichayamila
Album/Movie: 8 Vasantalu
Artist Name: Ananthika Sanilkumar
Singer: K.S. Chithra
Music Director: Hesham Abdul Wahab
Lyricist: Vanamaali 

Composed , Arranged and Produced by Hesham Abdul Wahab
Additional vocals by Anila Rajeev and Hesham
Guitars, Mandolin & Bass by Sumesh Parameswar 
Rhythms by Kalyan
Solo Violin by Francis Xavier and Carol
Recorded by Vichuuuh, Praboa and Hesham at HW studio
HW Studio Sessions managed by Vichuuuh and Praboa
Mixed and Mastered by Harishankar v at Aural Alchemy Productions
Mix assisted by SantomJose and Sarath Sreenivas
Musicians cordinated by KD Vincent
Special thanks to Ayshath Safa
Production Designer-Arvind Mule 

🎬 Movie Slate 🎬
Written & Directed by Phanindra Narsetti
Producers: Naveen Yerneni & Y Ravi Shankar
Banner: Mythri Movie Makers
DOP: Vishwanath Reddy
Production Designer-Arvind Mule
Music Director: Hesham Abdul Wahab
Editor: Shashank Mali
Sound Design: Sync Cinema
Sound mixing: Harish
Executive Producer: Babasai Kumar
Production Controller: Burra Satish Kumar
Costume Designer: Sumaiya Alam
Action: Wing Chun Anji
DI & VFX: Deccan Dreams
Colorist: K.A.N.Chiranjivi
Publicity Designs : Bharani Dharan
Marketing: First Show
PRO: Vamsi Shekar
 
Music Label: T-Series
---------------------------
Enjoy & stay connected with us!!

👉Subscribe to T-Series Telugu: http://bit.ly/SubscribeToTseriesTelugu
👉Like us on Facebook: http://www.facebook.com/Tseriestelugu
👉Follow us on Instagram: http://bit.ly/InstagramT-SeriesSouthOffical
👉Follow us on Twitter: http://bit.ly/TwitterT-SeriesSouthOffical
👉Follow us on Whatsapp: https://bit.ly/4cGF0YV
👉Follow us on SnapChat: https://bit.ly/4jpOwCC 
Thanks Everyone for Watching Our Latest Telugu Song 2025. If you like the song than Please SUBSCRIBE Our Channel With Bell Icon to get notification of all of our newest releases. Will Make Sure to provide best Telugu songs of all time.","[""Telugu New song"", ""Telugu Songs"", ""T-Series Telugu"", ""Latest Telugu Songs 2025"", ""telugu melody songs"", ""Parichayamila Video Song"", ""Parichayamila Full Video"", ""Parichayamila 8 Vasantalu"", ""Parichayamila"", ""Parichayamila Hesham Abdul Wahab"", ""Parichayamila KS Chitra"", ""Parichayamila Vanamaali"", ""Andhamaa Andhamaa Phanindra Narsetty"", ""Parichayamila Ananthika Sanilkumar"", ""hesham abdul wahab songs telugu"", ""hesham abdul wahab new telugu song"", ""8 Vasantalu Songs"", ""Chitra New Song"", ""K.S. Chitra New Song""]",2025-07-05T05:29:07Z,UCnJjcn5FrgrOEp5_N45ZLEQ,T-Series Telugu,10,PT3M22S,hd,7107098,46589,1198
QOcBmJHO5wc,Top 5 Most Popular Songs of Other Country 🇮🇳🇵🇰🇺🇸🇮🇩 | Guli Mata-culike aku-pasoori | #explore,"Top 5 Most Popular Songs of Other Country 🇮🇳🇵🇰🇺🇸🇮🇩 | Guli Mata-culike aku-pasoori | #explore




Top 5 most viewed songs in India🇮🇳| High rated-Luang laachi-चालीस| इन गानों पर Billion मे viewed है


Top 5 Best Dance Songs in india 🇮🇳 | sadi gali-Tum tum-Bhangra Dance |#shorts​ #trendingnow​



Top 5 Most popular Songs Of Indian Shaadi Function🇮🇳 | mere yaar ki shaadi hai-mubarak🥰😍 #explor



Top 5 Most popular south songs🇮🇳|जो सुनते तो सब  है|south Indian #song |l lluminati- Aasa | #explore


top 5 most popular song's 2025🇮🇳| jhol- vartmaan- mumbai k rani | इसे तो खूब सुन रहे है🥰 #explore,top 4 most popular mother song's🇮🇳| मेरी माँ- तेरे बिना- बुलाती है | इसे तो सब सुनते हैं🥰 #explore,kanika kapoor के top 5 most popular songs,kanika kapoor top 5 songs,top 5 most popular chapri song's🇮🇳,5 most dangerous drugs,popular songs of talat mahmood,indian idol on sony,indian idol new season,popular bollywood songs


top 5 most popular south indian songs,top 10 most popular south indian actors in 2023,most liked south indian songs,top 5 south indian songs 2024,most viewed south indian songs,top 20 south indian songs 2024,most viewed south indian songs on youtube,viral south indian songs 2024,south indian songs,most viewed indian songs on youtube,popular songs,south indian,indian song,new trending songs,trending now,romantic songs,bollywood song,trending songs



ishq lyrical song,lyrical video of ishq song,lyrical song,rauhan malik song,ishq,ishq from lost ; found,love song,kashmiri love song,ishq of faheem,amir ameer song,latest trending song,faheem abdullah song,best kashmiri lyrical song,indian love song,ishq lyrical,lyrical video song,artiste first,lost u0026 found,ishq b by faheem

best of pakistani songs,coke studio pakistan,best of coke studio,saaiyaan song status,kehdena by annural,atif aslam best songs,coke studio songs,sad songs 2024,sad songs,love songs 2024,salman albert saiyaan,coke studio sad songs,qurat ul ain balouch interview,rabia butt saaiyaan,romantic songs,sad love songs,heartbreak song,saaiyaan lyrics,love song,atif aslam songs,atif aslam top song,qurat ul ain,saiyaan song,bollywood love songs


pakistani films,pakistani serial,pakistani cinema,pakistani film,mehwish hayat songs,chhalawa song,ishq murshid song,mehwish hayat item song,chhalawa song full,chhalawa title song,ishq murshid song release,tera mera hai pyar amar original song,tera mera payar,mehwish hayat new item song,ishq murshid ost song,jawani phir nahi ani 2 songs,shadi song,chhalawa title song dance,tera mera hai pyar amar full song,karachi se lahore,mehwish hayat movie

best songs by pakistani singers

best songs by pakistani singers,
songs by pakistani singers,
hindi songs by pakistani singers,
hit songs of pakistani singers,
bollywood songs by pakistani singers,
pakistani songs by indian singers,
best songs of pakistani singers,
old songs by pakistani singers,
best singer of pakistan,
pak singer songs,
bollywood songs sung by pakistani singers,
indian songs by pakistani singers,
best songs of indian singers,
top pakistani singers songs

#divine #rap #rapper #trendingshorts #iguess #tripleog #victoryanthem #lushcurry #RapSongs #TrendingMusic #HipHop #MusicLover #Shorts

TOP 5 Superhit Pakistani Singer Songs|Kahani Suno , Blockbuster,Afreen Afreen #shorts  #trendingnow 

pakistani songs,pakistani singers,top 5 pakistani singers,pakistani top songs,coke studio pakistan,pakistani top 5 singers,top 5 pakistani young male singers,pakistan top 5 singers,top 5 singers in pakistan,top 5 best singers of pakistan,pakistani singer,cocacola pakistan,top pakistani singer,songs,pakistani songs in 2023,top pakistani singers,pop songs pakistani,pakistan,pakistani male singers,pakistani best singers,best pakistani singers

pakistani drama ost,coke studio pakistan,pakistani drama ost 2024,new song 2024,coke studio sad songs,romantic songs,heartbreak song,love song,sad songs,annural khalid songs,zeeshan ali new song,chal diye tum kahan video song,coke studio,kabhi main kabhi tum new latest song,sad songs 2024,season 14,love songs 2024,zeeshan ali,kabhi main kabhi tum new song,bollywood love songs,coke studio season 14,watch new song kabhi main kabhi tum,ali sethi

🔥 Check out the Top 5 Best Trending Rap Songs that are ruling the charts right now! 🎶 From hard-hitting beats to fire lyrics, these rap tracks are a must-listen. Which one is your favorite? Let us know in the comments! 👇

🔔 Don't forget to Like, Share & Subscribe for more trending music updates! 🎧


This video only for entertainment purpose. 

Pls don't give copyright ©️ 🙏 .

Disclaimer ⚠️ :- Copyright Disclaimer Under 
Section 107 of the Copyright Act 1976, allowance is made for 'Fair Use' for purposes such as criticism, comment, news reporting, teaching, scholarship, and research, Fair use is a permitted by copyright statute that might otherwise be infringing, Non-profit, educational or personal use tips the balance in favor of fair use..","[""Top 5 Most Popular Songs of Other Country \ud83c\uddee\ud83c\uddf3\ud83c\uddf5\ud83c\uddf0\ud83c\uddfa\ud83c\uddf8\ud83c\uddee\ud83c\udde9 | Guli Mata-culike aku-pasoori | #explore"", ""Top 5 most used songs for YouTube shorts in 2025 \ud83c\uddee\ud83c\uddf3 | ladki diwani-Maniac-victory | #explore"", ""Top 5 Best Dance Songs in india \ud83c\uddee\ud83c\uddf3 | sadi gali-Tum tum-Bhangra Dance |#shorts\u200b #trendingnow\u200b""]",2025-05-14T12:13:32Z,UCWkKIJwgJ7hHmMab8oT0-VA,Syam Guptta,24,PT41S,hd,17136091,,
4pNQvMamcts,Sanjeew Lonliyes | Eppadi Suham එප්පඩි සුහම් අමු සින්දුව.,"Eppadi suham Song
Sanjeew Lonliyes 

Audio Production 
Lyrics | Sanjeew Lonliyes & Chaam Herath
Melody | Sanjeew Lonliyes 
Music | Sanjeew Lonliyes 
Vocal | Sanjeew Lonliyes 
Mixed & Mastered | Nilan Fernando
Guitar | Sanjeew Lonliyes 
Mouth Whistle | Sanjeew Lonliyes 

Video Production 
Acting | Saara Bandara |  Ravindu D Shan | Shakthi Malshan | Thisara | Suneth dilshan | shehanga dilshan | Nitoshan
Video Directing | Sanjeew Lonliyes 
Concept | Chaam Herath 
Videography | Thilan Wanninayaka
Makeup | Salon pharo by buddima Wanninayake 
Editing | Sanjeew Lonliyes 
Colour Grading | Sanjeew Lonliyes 
Thanks | Munneshwaram set eka

Guitar chords in comments section.

#SanjeewLonliyes
#AmuMusic
#Sanjeew","[""#EppadiSuham"", ""#Eppadi"", ""#Sanjeew"", ""#NewSong"", ""#SanjeewLonliyes"", ""#\u0d91\u0db4\u0dca\u0db4\u0da9\u0dd2\u0dc3\u0dd4\u0dc4\u0db8\u0dca"", ""#\u0d91\u0db4\u0dca\u0db4\u0da9\u0dd2\u0dc3\u0dd4\u0dc4\u0db8\u0dca\u0db1\u0dbd\u0dca\u0dbd"", ""#TamilSong"", ""#TamilNewreleased"", ""#Hadavathvala"", ""#EppadiSuhamSong"", ""#AmuSindu"", ""#\u0dc4\u0daf\u0dc0\u0dad\u0dca\u0dc0\u0dbd\u0db6\u0da7\u0dbb\u0dca_\u0d9c\u0dcf\u0db4\u0dd4"", ""#\u0d9a\u0dd9\u0dbd\u0dca\u0dbd\u0d9a\u0dd4\u0dbb\u0dd4\u0d9a\u0dd4\u0dbb\u0dd6"", ""#KellaKuruKuru"", ""#\u0dc4\u0daf\u0dc0\u0dad\u0dca\u0dc0\u0dbd\u0db6\u0da7\u0dbb\u0dca"", ""#\u0dc4\u0dd2\u0dbb\u0dd2\u0db8\u0dbd\u0dca\u0dc0\u0dd2\u0dba_\u0d9a\u0dd9\u0dbd\u0dca\u0dbd\u0d9a\u0dd4\u0dbb\u0dd4\u0d9a\u0dd4\u0dbb\u0dd6"", ""#Sanjeewa"", ""#SanjeewaLonliyas"", ""#SanjeewaLonliyes"", ""#EppadisuhamFemale"", ""#EppadiFemale"", ""#EppadisuhamFemaleCover"", ""#NallaSuham"", ""#\u0dc4\u0daf\u0dc0\u0dad\u0dca\u0dc0\u0dbd\u0db6\u0da7\u0dbb\u0dca\u0d9c\u0dcf\u0db4\u0dd4"", ""#\u0dc4\u0dd2\u0dbb\u0dd2\u0db8\u0dbd\u0dca\u0dc0\u0dd2\u0dba\u0d9a\u0dd9\u0dbd\u0dca\u0dbd"", ""#EppadiSanjeew"", ""#\u0d91\u0db4\u0dca\u0db4\u0da9\u0dd2_\u0dc3\u0d82\u0da2\u0dd3\u0dc0"", ""#EppadiSanjeewa"", ""#\u0dc0\u0dd0\u0dbb\u0daf\u0dd2\u0dad\u0dd2\u0db6\u0dca\u0db6\u0dcf_\u0d87\u0d9c\u0dd9\u0dad\u0dca_\u0dc3\u0dd4\u0dc5\u0dd4\u0dc3\u0dd4\u0dc5\u0dd4""]",2025-06-20T14:04:37Z,UCz0YveJF5ZVMnlmEI1NPZ7A,Sanjeew Lonliyes ,10,PT2M42S,hd,5856542,90193,8826
DcIwk4AQAws,Chanakya | Rishab Rikhiram Sharma x Infinix Music | Sitar #cover #chanakya #virelshorts #sitar,,[],2025-01-08T06:48:16Z,UC7J5Nvv2cK011RCUp0XtF1g,Infinix Music,10,PT15S,hd,6203436,206576,435
_y_JLV-sS1c,RAVAMMA SITHAMMA FULL SONG | YASHU SONY | AZMAL| HONEY GANESH | P.NARSIMLU |U TURNS CREATIONS,"RAVAMMA SITHAMMA FULL SONG | YASHU SONY | AZMAL| HONEY GANESH | P.NARSIMLU |
U TURNS CREATIONS






PRODUCER : PIDUGU NARSIMLU
LYRICS- : KOLA VENKATESH MOURYA
SINGER : AZMAL
MUSIC : HONEY GANESH
CHOREOGRAPHER : LOKI
DOP- NAVEEN MURARI
DI :- 24 FRAMES 
EDITING:-MENTHABOINASRIKANTH
CAST : YASHU & SONY
POSTERS : SAGAR MUDHIRAJ








#ravammasithamma
#yashusony 
#folksong 
#trending 
#yashusonynewsong
#viral 
#ravamasithama
#honeyganeshsong
#2025song 
#yashusonyfolksong
#folksongs2025 
#sagarmudhiraj 
#privatesong
#ravammasithammasong  
#ravammasithammafullsong
#ravamasithamasong
#ravammasong
#sithammasong","[""#uturnscreations"", ""#UturnsCreations"", ""#u turns creations"", ""#funnyvideos"", ""#uturns"", ""#uturn"", ""#uturnscreation"", ""#webseries"", ""#tejindia""]",2025-07-26T01:14:57Z,UCFzK6VqXo90dthFXAmjcaJQ,U Turns Creations,22,PT4M51S,hd,6213073,233530,10245
